variant,replicate,max_t,observed_max_t
destruction_shuffle,0,1.127565605953402,0.9238454242968817
destruction_shuffle,1,1.6086223681888925,0.9238454242968817
destruction_shuffle,2,1.063209419027813,0.9238454242968817
destruction_shuffle,3,-0.03192373145390802,0.9238454242968817
destruction_shuffle,4,1.9273065216189729,0.9238454242968817
destruction_shuffle,5,1.0750065880072632,0.9238454242968817
destruction_shuffle,6,1.4012659505052014,0.9238454242968817
destruction_shuffle,7,0.667194555560774,0.9238454242968817
destruction_shuffle,8,-0.3905816581190712,0.9238454242968817
destruction_shuffle,9,1.0883021428602297,0.9238454242968817
destruction_shuffle,10,1.938724075082109,0.9238454242968817
destruction_shuffle,11,-0.36744006672855917,0.9238454242968817
destruction_shuffle,12,0.1433515283084244,0.9238454242968817
destruction_shuffle,13,0.861774280821797,0.9238454242968817
destruction_shuffle,14,1.5192032764776595,0.9238454242968817
destruction_shuffle,15,0.898874492642129,0.9238454242968817
destruction_shuffle,16,0.26432423464692395,0.9238454242968817
destruction_shuffle,17,-0.27011659746447175,0.9238454242968817
destruction_shuffle,18,0.7581784040209957,0.9238454242968817
destruction_shuffle,19,0.6618162463666243,0.9238454242968817
destruction_shuffle,20,0.7391931803702991,0.9238454242968817
destruction_shuffle,21,0.12535608122583813,0.9238454242968817
destruction_shuffle,22,0.570981127196685,0.9238454242968817
destruction_shuffle,23,1.8619414589296996,0.9238454242968817
destruction_shuffle,24,0.6022119502830339,0.9238454242968817
destruction_shuffle,25,1.2261513081512778,0.9238454242968817
destruction_shuffle,26,1.5530995381006574,0.9238454242968817
destruction_shuffle,27,0.2950638249866476,0.9238454242968817
destruction_shuffle,28,1.2554668870455674,0.9238454242968817
destruction_shuffle,29,0.4271057511731478,0.9238454242968817
destruction_shuffle,30,1.3191520800145873,0.9238454242968817
destruction_shuffle,31,0.4043435846427962,0.9238454242968817
destruction_shuffle,32,0.07492430375261344,0.9238454242968817
destruction_shuffle,33,0.34303974944993526,0.9238454242968817
destruction_shuffle,34,0.7197687248722546,0.9238454242968817
destruction_shuffle,35,0.7556302348374628,0.9238454242968817
destruction_shuffle,36,0.5607811169075214,0.9238454242968817
destruction_shuffle,37,2.2955111459444164,0.9238454242968817
destruction_shuffle,38,-0.7065186128049977,0.9238454242968817
destruction_shuffle,39,0.37198826653382,0.9238454242968817
destruction_shuffle,40,2.0867872835287966,0.9238454242968817
destruction_shuffle,41,0.5604605718941323,0.9238454242968817
destruction_shuffle,42,-0.0035131427334339892,0.9238454242968817
destruction_shuffle,43,0.7548188324766344,0.9238454242968817
destruction_shuffle,44,0.04981976720619563,0.9238454242968817
destruction_shuffle,45,0.35967683831319314,0.9238454242968817
destruction_shuffle,46,0.8303591912734252,0.9238454242968817
destruction_shuffle,47,0.839587499333871,0.9238454242968817
destruction_shuffle,48,0.16457177338565845,0.9238454242968817
destruction_shuffle,49,1.1210671904514151,0.9238454242968817
destruction_shuffle,50,0.4529363414013522,0.9238454242968817
destruction_shuffle,51,0.632771207092453,0.9238454242968817
destruction_shuffle,52,1.9845457013293761,0.9238454242968817
destruction_shuffle,53,0.21749003196687883,0.9238454242968817
destruction_shuffle,54,0.5647293415859469,0.9238454242968817
destruction_shuffle,55,1.3414763571051818,0.9238454242968817
destruction_shuffle,56,1.3482912419381647,0.9238454242968817
destruction_shuffle,57,1.4849926472482908,0.9238454242968817
destruction_shuffle,58,1.1124035396248226,0.9238454242968817
destruction_shuffle,59,1.47199209775735,0.9238454242968817
destruction_shuffle,60,0.18871015471864858,0.9238454242968817
destruction_shuffle,61,-0.0988412589965701,0.9238454242968817
destruction_shuffle,62,1.2511310748051558,0.9238454242968817
destruction_shuffle,63,1.6376007636081502,0.9238454242968817
destruction_shuffle,64,0.4287373341736087,0.9238454242968817
destruction_shuffle,65,0.7517027680587774,0.9238454242968817
destruction_shuffle,66,2.391146276641977,0.9238454242968817
destruction_shuffle,67,0.5064639807024033,0.9238454242968817
destruction_shuffle,68,0.2521054888139391,0.9238454242968817
destruction_shuffle,69,2.190070133857068,0.9238454242968817
destruction_shuffle,70,1.3698865356333634,0.9238454242968817
destruction_shuffle,71,0.5958456660715536,0.9238454242968817
destruction_shuffle,72,0.27844946634377665,0.9238454242968817
destruction_shuffle,73,0.6691106497153848,0.9238454242968817
destruction_shuffle,74,0.6495245377624083,0.9238454242968817
destruction_shuffle,75,0.5703056183346021,0.9238454242968817
destruction_shuffle,76,0.9908836821445443,0.9238454242968817
destruction_shuffle,77,1.3138015829567218,0.9238454242968817
destruction_shuffle,78,0.5472936866066188,0.9238454242968817
destruction_shuffle,79,0.5872262506542489,0.9238454242968817
destruction_shuffle,80,0.6789486265141865,0.9238454242968817
destruction_shuffle,81,0.8653350962990851,0.9238454242968817
destruction_shuffle,82,0.7509126328488865,0.9238454242968817
destruction_shuffle,83,-0.1800761777773799,0.9238454242968817
destruction_shuffle,84,-0.3770832493511268,0.9238454242968817
destruction_shuffle,85,1.1753595229438167,0.9238454242968817
destruction_shuffle,86,1.2418512036177092,0.9238454242968817
destruction_shuffle,87,0.7369054322589043,0.9238454242968817
destruction_shuffle,88,0.3355467650137283,0.9238454242968817
destruction_shuffle,89,0.9578826236540495,0.9238454242968817
destruction_shuffle,90,0.8840648090766425,0.9238454242968817
destruction_shuffle,91,0.04239834603504067,0.9238454242968817
destruction_shuffle,92,0.9415580658957485,0.9238454242968817
destruction_shuffle,93,0.2707979240901316,0.9238454242968817
destruction_shuffle,94,1.2349314477732338,0.9238454242968817
destruction_shuffle,95,0.689134259249804,0.9238454242968817
destruction_shuffle,96,0.3121271939959091,0.9238454242968817
destruction_shuffle,97,0.11657386487604073,0.9238454242968817
destruction_shuffle,98,0.3310268097899415,0.9238454242968817
destruction_shuffle,99,1.9635613963349097,0.9238454242968817
destruction_shuffle,100,0.5069151425566005,0.9238454242968817
destruction_shuffle,101,1.380028341228628,0.9238454242968817
destruction_shuffle,102,1.2902395015893626,0.9238454242968817
destruction_shuffle,103,0.5440441286271377,0.9238454242968817
destruction_shuffle,104,2.141929502976828,0.9238454242968817
destruction_shuffle,105,1.4998067514147781,0.9238454242968817
destruction_shuffle,106,-0.048284970516521745,0.9238454242968817
destruction_shuffle,107,0.832688164527509,0.9238454242968817
destruction_shuffle,108,0.7307258875633149,0.9238454242968817
destruction_shuffle,109,0.8560064495297652,0.9238454242968817
destruction_shuffle,110,0.6769743613661534,0.9238454242968817
destruction_shuffle,111,0.3900607660127843,0.9238454242968817
destruction_shuffle,112,1.027223812274539,0.9238454242968817
destruction_shuffle,113,2.271544981702794,0.9238454242968817
destruction_shuffle,114,0.6258886352981128,0.9238454242968817
destruction_shuffle,115,1.0205332851759603,0.9238454242968817
destruction_shuffle,116,-0.7021458216723754,0.9238454242968817
destruction_shuffle,117,-0.03504340360030254,0.9238454242968817
destruction_shuffle,118,-0.2069703672875515,0.9238454242968817
destruction_shuffle,119,0.5125656090703881,0.9238454242968817
destruction_shuffle,120,1.1470019968249878,0.9238454242968817
destruction_shuffle,121,1.4864306051257392,0.9238454242968817
destruction_shuffle,122,0.7403079160614017,0.9238454242968817
destruction_shuffle,123,1.3182753570118295,0.9238454242968817
destruction_shuffle,124,0.7197135705732659,0.9238454242968817
destruction_shuffle,125,1.510359369242368,0.9238454242968817
destruction_shuffle,126,0.2655414136457006,0.9238454242968817
destruction_shuffle,127,0.8201686209321352,0.9238454242968817
destruction_shuffle,128,0.9406862844943459,0.9238454242968817
destruction_shuffle,129,0.45343713905059674,0.9238454242968817
destruction_shuffle,130,1.0296480613012255,0.9238454242968817
destruction_shuffle,131,1.14216755638451,0.9238454242968817
destruction_shuffle,132,2.170794801320784,0.9238454242968817
destruction_shuffle,133,0.6074075410959934,0.9238454242968817
destruction_shuffle,134,1.8196453080505206,0.9238454242968817
destruction_shuffle,135,1.338963466005482,0.9238454242968817
destruction_shuffle,136,1.6606663893445586,0.9238454242968817
destruction_shuffle,137,0.7145811606238813,0.9238454242968817
destruction_shuffle,138,1.525168206948555,0.9238454242968817
destruction_shuffle,139,1.6035030218192328,0.9238454242968817
destruction_shuffle,140,0.558589657356783,0.9238454242968817
destruction_shuffle,141,0.547440630507876,0.9238454242968817
destruction_shuffle,142,0.8507890601593164,0.9238454242968817
destruction_shuffle,143,1.3374814437619376,0.9238454242968817
destruction_shuffle,144,0.6757176513476916,0.9238454242968817
destruction_shuffle,145,0.5888726541032985,0.9238454242968817
destruction_shuffle,146,0.6187315128140751,0.9238454242968817
destruction_shuffle,147,1.7304301189940547,0.9238454242968817
destruction_shuffle,148,0.604044454547786,0.9238454242968817
destruction_shuffle,149,1.4632928846276407,0.9238454242968817
destruction_shuffle,150,0.7255843984816287,0.9238454242968817
destruction_shuffle,151,1.0596891163636801,0.9238454242968817
destruction_shuffle,152,-0.40119017562053877,0.9238454242968817
destruction_shuffle,153,0.35599632891307753,0.9238454242968817
destruction_shuffle,154,1.5205005263436284,0.9238454242968817
destruction_shuffle,155,0.39920590737924505,0.9238454242968817
destruction_shuffle,156,0.6055563171765274,0.9238454242968817
destruction_shuffle,157,2.3889950747890207,0.9238454242968817
destruction_shuffle,158,0.3586717660044895,0.9238454242968817
destruction_shuffle,159,1.215240661610468,0.9238454242968817
destruction_shuffle,160,0.9479989896536382,0.9238454242968817
destruction_shuffle,161,1.622544102559541,0.9238454242968817
destruction_shuffle,162,0.27748880329025194,0.9238454242968817
destruction_shuffle,163,0.5191174176885038,0.9238454242968817
destruction_shuffle,164,0.38100684933285256,0.9238454242968817
destruction_shuffle,165,1.687158942697647,0.9238454242968817
destruction_shuffle,166,0.9895876698422369,0.9238454242968817
destruction_shuffle,167,1.542866655387836,0.9238454242968817
destruction_shuffle,168,1.0448354552542567,0.9238454242968817
destruction_shuffle,169,0.06932482390255372,0.9238454242968817
destruction_shuffle,170,0.7463668671236309,0.9238454242968817
destruction_shuffle,171,1.242320994662803,0.9238454242968817
destruction_shuffle,172,1.3326259673243752,0.9238454242968817
destruction_shuffle,173,1.555089003531503,0.9238454242968817
destruction_shuffle,174,0.2976087004733307,0.9238454242968817
destruction_shuffle,175,0.1425032015382969,0.9238454242968817
destruction_shuffle,176,1.1889910796543002,0.9238454242968817
destruction_shuffle,177,1.2481037005681468,0.9238454242968817
destruction_shuffle,178,0.5094804096394674,0.9238454242968817
destruction_shuffle,179,2.232105935516579,0.9238454242968817
destruction_shuffle,180,0.6683638876862434,0.9238454242968817
destruction_shuffle,181,0.7292575510435374,0.9238454242968817
destruction_shuffle,182,1.1604455016583997,0.9238454242968817
destruction_shuffle,183,0.6483547938563713,0.9238454242968817
destruction_shuffle,184,0.8717399285445362,0.9238454242968817
destruction_shuffle,185,0.7425673906857112,0.9238454242968817
destruction_shuffle,186,0.37642580589912483,0.9238454242968817
destruction_shuffle,187,0.22275869528740996,0.9238454242968817
destruction_shuffle,188,1.4951954343389386,0.9238454242968817
destruction_shuffle,189,-0.04248240191407466,0.9238454242968817
destruction_shuffle,190,0.9756941523058339,0.9238454242968817
destruction_shuffle,191,-0.003578383342669072,0.9238454242968817
destruction_shuffle,192,0.5617732283190477,0.9238454242968817
destruction_shuffle,193,0.32730636715189887,0.9238454242968817
destruction_shuffle,194,1.3141646544423586,0.9238454242968817
destruction_shuffle,195,0.9073230825197239,0.9238454242968817
destruction_shuffle,196,0.8469608317810063,0.9238454242968817
destruction_shuffle,197,0.6646520606465941,0.9238454242968817
destruction_shuffle,198,0.4274885252531087,0.9238454242968817
destruction_shuffle,199,0.6910830425388965,0.9238454242968817
destruction_shuffle,200,0.1606897538937557,0.9238454242968817
destruction_shuffle,201,0.6080654972091557,0.9238454242968817
destruction_shuffle,202,1.491050188128025,0.9238454242968817
destruction_shuffle,203,0.9807594577587779,0.9238454242968817
destruction_shuffle,204,0.7135019479496296,0.9238454242968817
destruction_shuffle,205,0.5912975371753868,0.9238454242968817
destruction_shuffle,206,1.1636769715628235,0.9238454242968817
destruction_shuffle,207,1.502644452891061,0.9238454242968817
destruction_shuffle,208,0.9233406974439619,0.9238454242968817
destruction_shuffle,209,1.3047191818397614,0.9238454242968817
destruction_shuffle,210,0.5168064999432792,0.9238454242968817
destruction_shuffle,211,1.242547664949438,0.9238454242968817
destruction_shuffle,212,1.5527086292975782,0.9238454242968817
